,vintage,age,dependents,city,customer_nw_category,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn,gender_cat,occupation_cat,branch_code_cat
3280,1255,48,0.0,1020.0,2,31.0,2254.25,2254.25,2254.25,2239.97,0.54,0.54,0.54,0.54,2254.25,2254.25,0,0,3,20
3281,5232,90,0.0,1096.0,2,56.0,3380.62,3380.62,3047.9,3238.69,0.6,2129.17,0.6,0.6,3380.62,3128.54,0,1,3,1058
3282,2178,75,2.0,822.0,2,7.0,6084.08,5633.54,6409.35,6587.41,774.7,0.98,245.39,245.39,6058.3,5754.47,0,1,2,1082
3283,4515,79,0.0,51.0,2,19.0,19231.11,19073.97,19110.09,12575.47,157.74,0.6,0.6,0.6,19182.34,19073.97,1,1,3,118
3284,1459,59,2.0,786.0,2,229.0,4511.41,4769.71,5623.13,3080.05,0.13,0.13,248.61,248.61,4573.42,4817.8,0,1,2,1572
3285,1519,34,0.0,834.0,2,14.0,33281.64,26987.62,28630.2,31117.29,7100.49,100.49,520.75,291.18,31539.85,27109.09,0,0,3,13
3286,1403,47,0.0,1096.0,2,75.0,2331.55,2329.32,2397.61,2560.81,0.46,0.46,0.46,37.84,2330.4,2327.92,0,1,3,25
3287,1707,32,0.0,1020.0,2,5.0,3825.72,3127.9,4790.08,8658.18,6310.79,1.71,4467.44,3023.67,3938.64,4797.91,0,1,3,1360
3288,564,29,0.0,220.0,3,14.0,5118.25,1894.47,2038.02,1613.44,571.93,357.64,991.01,383.27,2680.21,1823.1,0,1,2,936
3289,520,50,0.0,1110.0,2,119.0,729.77,2429.77,3072.38,10198.71,0.43,0.43,1900.43,1846.14,981.0,2836.22,1,1,3,2630
3290,4620,67,2.0,1570.0,1,19.0,30349.71,27360.47,27923.45,13020.87,15397.43,15754.57,9908.23,13558.41,33101.04,25939.16,0,1,3,107
3291,2069,42,1.0,1020.0,1,19.0,3162.56,6271.74,3926.95,2707.04,36.79,0.04,2833.76,612.47,4463.95,4471.92,0,1,3,0
3292,1550,43,0.0,363.0,2,0.0,4206.4,4118.09,3157.09,2530.69,1715.93,1714.79,2157.42,2572.63,3298.69,3271.64,0,1,2,1094
3293,1823,31,0.0,904.0,2,25.0,1815.67,1441.56,1490.4,1571.28,714.91,0.63,326.51,326.51,1774.42,1218.63,0,0,3,544
3294,3137,51,0.0,1181.0,2,31.0,1594.15,1594.15,1594.15,1584.05,0.04,0.04,0.04,0.04,1594.15,1594.15,0,0,3,452
3295,3168,50,0.0,1020.0,2,336.0,3337.88,3570.88,3601.64,4268.19,0.03,0.03,233.03,233.03,3370.02,3600.94,0,0,3,606
3296,1342,42,0.0,1232.0,2,5.0,11037.15,10401.93,10107.36,8158.59,876.08,849.29,244.6,320.3,10648.4,9878.92,0,0,3,135
3297,3055,24,0.0,409.0,3,5.0,1101.13,3572.56,2915.23,316.1,714.46,0.17,0.17,4.46,3085.86,3576.43,1,1,4,639
3298,2946,90,0.0,1096.0,1,0.0,9164.2,7093.07,9221.89,11084.27,4306.73,38.13,3096.63,4545.47,8516.85,9200.97,0,1,1,2
3299,2733,28,0.0,146.0,1,12.0,2285.89,1617.73,1486.17,1158.97,36.47,0.53,220.79,2203.06,1479.98,1004.51,0,0,2,120
3300,698,32,5.0,409.0,2,25.0,4315.49,3738.62,4005.06,4088.51,714.91,0.63,145.19,229.2,4306.55,3847.78,0,1,2,108
3301,3137,52,0.0,624.0,2,0.0,4353.76,5272.46,4087.21,7194.12,298.74,732.78,16.39,39.63,4561.61,5319.19,0,1,3,660
3302,2054,65,0.0,1020.0,3,10.0,2230.25,2208.25,1639.61,1645.22,24.99,32.84,0.54,808.2,2224.79,1772.08,0,1,3,991
3303,4374,64,0.0,468.0,1,12.0,1755.01,1261.34,1669.63,498.62,35.23,35.26,26.03,67.07,1444.74,1279.68,1,0,3,162
3304,2851,77,0.0,189.0,2,264.0,15239.81,15239.81,15239.81,15362.81,0.04,0.04,0.04,0.04,15239.81,15239.81,0,1,1,231
3305,186,39,0.0,1494.0,3,125.0,2105.63,2148.49,2196.82,996.65,0.27,0.27,28.84,143.13,2123.37,2211.62,1,0,3,1461
3306,4023,36,0.0,334.0,3,40.0,10274.2,10274.53,10194.05,3894.04,0.09,111.97,0.09,0.09,10273.58,10212.94,0,1,2,3
3307,2202,38,0.0,146.0,3,14.0,1815.12,1636.55,1559.81,1066.78,179.11,0.54,0.54,0.54,1728.91,1590.46,0,0,3,1516
3308,2775,31,0.0,1096.0,2,4.0,1284.54,7409.89,1912.52,1393.79,20088.1,14937.9,43245.46,16190.59,1338.48,2113.43,0,1,3,369
3309,1581,24,0.0,146.0,2,118.0,3367.22,3367.22,3339.02,3258.0,0.43,0.43,0.43,0.43,3367.22,3355.47,0,0,4,781
3310,505,37,0.0,221.0,2,55.0,3133.9,3133.9,3066.7,2936.64,0.34,178.91,0.34,0.34,3133.9,3110.86,0,0,3,66
3311,2846,44,0.0,834.0,2,85.0,1799.06,2219.19,2780.1,1945.39,0.21,0.21,349.7,1067.49,2121.79,3045.61,0,1,2,478
3312,2718,78,1.0,834.0,3,236.0,6582.34,6582.34,6582.34,5541.75,0.49,0.49,0.49,0.49,6582.34,6582.34,0,0,3,645
3313,4613,43,0.0,724.0,2,46.0,7222.5,7222.5,6920.34,7075.31,0.04,428.61,0.04,0.04,7222.5,7042.77,0,1,3,181
3314,4225,61,0.0,1020.0,2,59.0,16635.33,16741.71,18608.47,16932.11,0.17,214.24,0.17,0.17,16664.67,16768.21,0,1,2,169
3315,6215,67,3.0,1020.0,1,9.0,9622.16,11460.15,8497.32,6739.57,1245.94,4710.3,3964.63,1098.11,11202.41,7925.46,0,1,1,1264
3316,5098,48,0.0,800.0,2,3.0,8709.04,1709.04,2009.95,2198.03,7143.04,5000.19,285.9,1714.47,2551.4,2305.3,0,0,3,100
3317,935,37,0.0,1643.0,2,31.0,40.19,2925.91,1973.25,1482.76,0.57,714.86,2886.29,429.14,757.43,2294.57,0,1,3,2520
3318,817,37,0.0,623.0,3,279.0,2010.72,2027.87,2039.56,2225.21,0.53,0.53,0.53,0.53,2025.5,2039.8,0,1,3,924
3319,2121,33,0.0,1096.0,2,35.0,2838.26,7865.76,5305.65,7026.38,0.03,10000.03,5727.09,7270.28,3831.28,6066.72,1,1,2,1422
3320,4543,36,0.0,1258.0,3,31.0,1867.38,1867.38,1867.38,1855.55,0.64,0.64,0.64,0.64,1867.38,1867.38,0,1,3,139
3321,1441,33,1.0,202.0,2,31.0,3907.48,3907.48,3907.48,3882.85,0.57,0.57,0.57,0.57,3907.48,3907.48,0,1,2,1072
3322,2153,45,0.0,1258.0,3,46.0,12053.39,12120.48,11430.08,7678.41,0.39,627.5,0.39,0.39,12087.88,11999.98,0,1,2,1076
3323,2581,29,0.0,1020.0,2,31.0,1433.74,2018.05,2171.57,2669.35,0.14,0.62,598.74,621.37,1505.57,2369.87,0,0,4,147
3324,2138,48,0.0,1042.0,3,19.0,1361.06,3179.24,2373.99,1094.42,714.67,0.39,987.66,1714.67,2505.45,3417.48,0,0,3,1606
3325,5981,42,0.0,409.0,2,31.0,92691.9,92691.9,92691.9,93590.8,0.54,0.54,0.54,0.54,92691.9,92691.9,0,1,3,25
3326,1768,45,0.0,334.0,2,0.0,10901.8,4026.6,1842.62,1674.74,2857.63,0.49,0.49,2345.2,3707.55,724.56,0,1,3,1616
3327,4448,76,0.0,1020.0,2,254.0,5834.11,7976.96,9675.12,7514.46,0.39,0.39,2857.53,14606.1,7114.9,15360.99,1,1,1,396
3328,1371,69,0.0,491.0,2,39.0,2847.32,2847.32,2710.17,2578.29,0.7,286.96,0.7,37.59,2847.32,2685.24,0,1,1,2194
3329,2182,66,0.0,575.0,2,15.0,4884.55,4751.49,4480.71,3821.86,133.71,499.9,0.66,0.66,4824.9,4364.98,0,0,3,43
3330,2635,38,2.0,234.0,2,13.0,8431.16,7058.09,5110.16,11014.98,13.66,4.36,1516.4,1287.25,5990.78,5288.06,0,1,2,975
3331,3990,76,0.0,1589.0,2,31.0,1502.37,1502.37,1502.37,1492.86,0.53,0.53,0.53,0.53,1502.37,1502.37,0,0,1,360
3332,634,38,0.0,1525.0,3,0.0,3234.7,2902.96,1524.08,4304.69,2306.76,2094.17,960.14,886.94,2312.87,1381.33,0,1,2,988
3333,519,21,0.0,15.0,2,88.0,13604.5,13604.5,13247.36,757.44,0.5,0.5,0.5,0.5,13604.5,13604.5,0,1,4,1027
3334,1461,60,2.0,623.0,3,3.0,2648.97,738.37,1483.45,3120.2,2186.01,857.44,1059.16,426.01,996.67,1150.83,1,1,2,2064
3335,3211,60,0.0,363.0,3,91.0,836.64,836.64,2205.18,4822.2,0.3,0.3,0.3,0.3,836.64,836.64,1,1,3,30
3336,1915,9,0.0,1096.0,3,61.0,2086.73,4014.35,4057.58,8044.41,0.54,0.54,1713.8,2088.86,2955.29,3311.89,1,0,4,834
3337,3299,51,0.0,1096.0,3,28.0,2021.66,1252.59,1469.49,1735.82,1143.36,714.79,13180.09,16758.94,1209.66,1237.77,0,0,3,1154
3338,3440,41,0.0,575.0,3,124.0,36133.52,33254.27,34702.78,30684.41,0.09,0.09,937.99,100.01,36811.07,33610.8,0,1,2,43
3339,1181,32,3.0,1173.0,3,26.0,13727.59,13200.46,13014.2,10890.82,2250.51,2250.51,1218.74,1190.17,13906.98,13320.64,0,1,3,700
3340,2633,37,0.0,905.0,3,31.0,4433.06,4690.2,5491.41,8123.57,0.37,0.37,257.51,1800.37,4453.75,5744.58,0,1,2,1135
3342,2814,66,0.0,1178.0,2,258.0,5984.73,5941.88,7668.02,10170.27,0.14,0.14,143.0,91.76,6013.3,6383.57,0,1,2,487
3343,1525,13,0.0,575.0,2,31.0,1429.21,1429.21,1429.21,1134.55,0.64,0.64,0.64,0.64,1429.21,1429.21,0,0,4,258
3344,2624,69,0.0,1577.0,2,24.0,6509.38,1844.08,16643.33,36039.57,7768.88,0.03,3103.59,39860.74,7043.1,6987.4,1,1,1,731
3345,2081,85,0.0,146.0,1,4.0,2818.8,2920.28,2073.79,1706.25,1172.06,3571.54,1142.97,685.83,2353.16,2329.98,0,1,2,484
3346,946,32,2.0,15.0,3,166.0,9047.04,9205.1,8968.54,10798.43,0.44,0.44,158.51,20.61,9073.62,7075.52,0,0,3,855
3347,1142,31,0.0,334.0,1,53.0,1691.32,2158.28,1660.49,744.15,0.54,1329.11,292.22,123.91,2001.66,2108.79,0,0,3,1688
3348,1211,63,0.0,904.0,3,49.0,2081.6,4062.61,6602.56,1316.3,0.64,879.14,1143.5,10236.36,3268.26,9505.58,1,1,3,1657
3349,4269,30,1.0,15.0,1,14.0,24448.99,44898.17,15812.25,6146.95,15557.76,86732.73,33868.27,36750.61,21973.8,13035.01,0,1,3,277
3350,1744,63,0.0,1144.0,3,25.0,5635.44,7160.81,7967.66,4588.35,871.83,0.4,2143.26,1428.97,6605.92,7581.15,1,1,3,1911
3351,2709,51,0.0,623.0,2,0.0,67950.02,279.6,3115.58,588.91,52571.6,757.31,614.46,678.31,8419.14,238.79,0,0,3,41
3352,1699,26,0.0,1020.0,3,318.0,2964.73,4336.16,2035.7,1443.59,0.63,0.63,1657.77,800.63,3432.71,1783.51,0,0,2,992
3353,1913,38,0.0,623.0,3,219.0,9748.79,9748.79,9752.9,9739.52,0.64,0.64,0.64,0.64,9748.79,9748.79,1,1,3,727
3354,2117,48,0.0,1096.0,3,17.0,1539.96,1867.46,1791.41,1856.57,291.51,0.09,619.01,0.09,1639.31,1867.46,0,1,2,416
3355,2394,43,0.0,1020.0,1,14.0,3896.3,3926.4,3750.0,10308.9,4.93,619.74,49.07,0.07,3930.96,3716.52,0,0,3,75
3356,1730,51,0.0,15.0,1,33.0,4974.48,5547.35,2269.32,984.38,0.64,5714.93,1282.63,1615.42,4670.23,1318.35,0,0,3,283
3357,1031,35,0.0,1096.0,3,39.0,2400.35,2311.38,1615.61,1210.74,0.14,107.29,960.89,454.46,1775.95,1592.75,0,0,3,1432
3358,6173,62,0.0,41.0,1,30.0,6340.04,6549.42,7690.59,10365.16,0.67,72.1,283.71,1945.61,6563.42,7693.01,0,1,3,58
3359,1567,71,0.0,1096.0,2,0.0,2951.19,2951.19,3412.02,6611.64,5142.91,0.06,0.06,0.06,2951.19,2951.19,0,0,3,10
3360,1036,37,0.0,1232.0,2,11.0,506.7,2577.48,2061.13,456.57,2949.96,2856.93,4634.36,388.49,3097.37,2181.44,1,0,3,92
3361,5023,40,0.0,575.0,1,2.0,4772.46,3090.2,3036.34,2504.16,13004.31,6587.08,9266.71,4788.29,3111.82,2884.16,0,1,2,85
3362,397,8,0.0,630.0,3,31.0,1505.97,1505.97,1505.97,1492.13,0.37,0.37,0.37,0.37,1505.97,1505.97,1,1,4,380
3363,387,20,0.0,1540.0,3,43.0,2675.93,2818.78,2762.55,2770.71,0.33,143.47,143.19,143.19,2784.3,2749.51,0,1,4,1338
3364,2250,45,0.0,223.0,2,0.0,3670.03,3719.45,3290.51,587.96,2.66,23.37,49.79,0.37,3716.88,3718.7,0,1,3,1140
3365,3962,50,2.0,1096.0,2,48.0,1839.75,1859.79,4115.87,26783.54,0.44,13466.07,21.7,14545.2,1850.09,6960.38,1,1,2,226
3366,1251,51,0.0,1467.0,3,174.0,2458.51,2472.79,2477.98,2402.27,0.3,0.3,0.3,0.3,2463.93,2477.86,0,1,2,2536
3367,2454,49,0.0,334.0,1,5.0,7095.58,1460.76,5680.75,6712.78,6429.84,0.01,1009.3,6219.57,2886.51,3714.76,0,0,3,1014
3368,4316,41,0.0,1096.0,3,24.0,2184.21,1984.21,3603.31,7844.26,200.63,200.63,0.63,212.2,2149.73,2013.75,0,1,3,269
3369,2365,70,0.0,1096.0,1,12.0,3047.47,2498.9,2776.5,2545.09,549.27,553.56,0.7,1082.08,2744.81,2682.09,0,0,3,1139
3370,1356,59,1.0,1647.0,2,31.0,1882.18,2222.25,2245.93,3237.89,0.67,0.67,126.46,126.46,1906.92,2245.39,0,1,3,1194
3371,883,30,0.0,834.0,2,195.0,866.53,5152.24,6568.63,10273.58,0.04,0.04,2857.19,2000.04,3871.45,5825.05,1,1,3,640
3372,2333,32,2.0,1020.0,2,3.0,8965.77,933.61,1443.86,2472.57,8032.2,121.47,0.04,0.04,2621.03,914.03,0,1,3,132
3373,2307,69,0.0,162.0,3,31.0,1678.87,1750.3,1732.24,1768.71,0.19,0.19,71.61,0.19,1696.11,1750.3,0,0,3,767
3374,3975,46,0.0,485.0,3,214.0,1854.47,2070.67,1519.49,1294.41,0.33,0.33,0.33,0.33,1888.72,1844.97,0,0,3,1092
3375,1043,62,0.0,965.0,2,60.0,4654.98,5105.94,3855.28,1602.58,0.21,0.21,295.52,0.21,4901.39,5109.75,0,1,3,1019
3376,6457,37,0.0,1096.0,2,31.0,14916.33,14487.76,14271.33,12926.56,0.43,0.43,0.43,0.43,14709.44,14252.74,0,0,3,26
3377,546,90,0.0,905.0,2,103.0,2012.5,2012.5,2072.17,2476.56,0.04,0.04,0.04,0.04,2012.5,2012.5,0,1,3,1135
3378,5021,77,1.0,1020.0,1,14.0,5391.0,8088.78,7529.26,7505.15,1523.2,2857.79,5000.64,2976.54,5885.43,8187.28,0,0,3,0
3379,899,29,0.0,1020.0,2,9.0,471.73,471.73,1943.79,6004.52,25714.37,0.09,25714.37,0.09,4708.18,471.73,1,0,2,470
3380,615,46,0.0,409.0,3,35.0,12566.96,12566.96,12094.61,10223.7,0.16,643.01,0.16,0.16,12566.96,12069.27,1,0,3,948
3381,758,18,0.0,834.0,3,31.0,2973.59,2973.59,3027.05,3942.63,0.49,0.49,0.49,0.49,2973.59,2909.08,0,0,4,2384
3382,3084,53,0.0,146.0,3,84.0,930.05,375.66,1941.18,1988.05,0.14,0.14,571.57,8508.71,1319.69,1300.82,0,0,3,239
3383,1044,58,0.0,416.0,2,20.0,17328.57,13042.85,14088.77,13354.15,4286.23,0.51,0.51,0.51,16146.3,13049.25,0,1,3,2692
3384,6173,78,0.0,834.0,2,95.0,1668.89,1705.32,1622.04,2305.7,0.34,0.34,71.77,286.06,1687.0,1521.18,0,1,3,21
3385,4619,63,2.0,1096.0,1,14.0,492.02,571.49,2198.62,556.49,96.79,2988.11,0.36,10000.36,492.96,1683.33,0,0,3,116
3386,446,61,0.0,409.0,1,6.0,231.1,2045.38,7433.06,2262.92,428.7,0.13,2242.99,6029.57,1614.84,7325.18,1,1,3,1421
3387,4146,41,0.0,146.0,2,14.0,37672.19,20322.59,17532.27,15114.46,15468.18,29070.47,581.3,15018.1,32069.21,16098.53,0,1,3,171
3388,5130,82,0.0,1020.0,3,194.0,1406.12,1882.44,2220.86,3307.02,0.64,0.64,366.61,766.34,1743.72,2193.08,0,1,1,333
3389,566,12,0.0,1380.0,3,62.0,2382.22,2382.22,1936.75,957.0,0.4,0.4,0.4,0.4,2382.22,2382.22,0,1,4,1796
3390,1441,57,0.0,717.0,2,118.0,2288.37,3788.37,3490.9,4028.65,0.6,0.6,1429.17,0.6,2800.69,3802.5,0,1,3,2997
3391,312,61,0.0,1096.0,1,9.0,2655.06,869.0,23460.44,36290.33,14549.0,14286.0,4402.41,49982.69,6817.19,27169.87,1,0,2,535
3392,2203,40,0.0,15.0,3,62.0,3422.34,4229.48,4184.57,4329.25,0.26,0.26,807.4,23.28,3918.84,4231.0,1,1,3,1437
3393,646,35,1.0,988.0,2,23.0,8812.88,8282.29,7062.66,2296.36,1.32,0.46,1122.16,655.99,7997.2,6516.47,0,1,3,1855
3395,910,46,0.0,1415.0,3,75.0,5164.74,4093.31,4041.8,2703.85,0.59,0.59,0.59,0.59,4684.45,4019.58,0,0,2,548
3396,4660,46,0.0,735.0,2,5.0,6586.22,7461.29,6679.62,5379.63,155.14,1689.14,243.51,1100.25,6853.33,6813.65,0,1,2,573
3397,1260,23,0.0,15.0,2,31.0,4960.36,4960.36,4963.12,4971.07,0.59,0.59,0.59,0.59,4960.36,4960.36,0,1,4,1439
3398,1804,65,0.0,1111.0,3,40.0,20970.41,21125.16,21029.34,21211.1,0.7,286.41,55.44,0.7,21062.52,21104.95,0,0,3,83
3399,498,58,0.0,563.0,2,115.0,826.87,1541.16,2196.84,5106.26,0.2,0.2,714.49,1414.49,1516.53,2225.49,1,0,3,2461
3400,3234,27,0.0,822.0,1,12.0,6269.4,6557.9,6020.55,4451.77,371.89,1352.74,496.1,425.74,6329.61,6073.4,0,0,4,40
3401,4193,60,0.0,649.0,1,13.0,9298.55,7526.92,8532.74,4250.27,17000.14,7857.29,14963.07,8385.8,9112.27,7971.31,0,1,3,509
3402,2347,40,0.0,61.0,3,31.0,2631.13,2631.13,2631.13,2614.47,0.43,0.43,0.43,0.43,2631.13,2631.13,0,0,3,580
3403,1479,51,2.0,531.0,3,17.0,2679.78,3146.58,2989.82,2462.32,392.97,392.97,145.49,185.13,3186.47,3021.37,0,1,2,2361
3404,801,22,0.0,905.0,1,3.0,4975.82,4547.24,4228.24,3240.86,429.24,643.53,0.67,0.67,4606.36,4464.29,0,1,3,1943
3405,1545,43,0.0,1154.0,3,17.0,2982.55,4502.33,3290.48,5123.74,214.47,3214.47,1571.61,2143.04,3817.44,4127.83,0,1,3,1859
3406,3344,39,1.0,146.0,3,0.0,3546.64,1638.58,2253.53,4412.83,2990.3,2503.76,2177.27,2871.19,1380.7,1911.77,0,1,2,333
3407,2643,67,0.0,1096.0,3,58.0,3456.87,3456.87,3456.87,1841.65,0.36,1108.93,0.36,1108.93,3456.87,3456.87,0,0,3,511
3408,2104,62,3.0,1111.0,2,29.0,2000.13,1063.78,3301.42,1485.45,979.26,0.69,42.91,4323.13,2027.79,2460.49,0,1,3,1647
3409,899,43,0.0,1294.0,2,32.0,10027.19,10596.34,11867.2,13040.84,0.37,67.87,571.8,2694.04,10173.87,12346.95,0,0,3,2365
3410,4109,43,0.0,1525.0,2,0.0,15902.37,3957.79,10594.91,15982.52,58198.31,5980.76,42703.77,4874.26,14824.45,6328.74,0,1,2,352
3411,625,25,0.0,372.0,3,221.0,11454.77,11638.53,11851.74,13943.56,0.47,0.47,184.23,335.48,11567.35,11856.99,0,0,4,1344
3412,3184,34,0.0,1096.0,2,31.0,10277.16,10281.27,10278.01,10206.02,0.09,0.09,0.09,0.09,10281.01,10277.11,0,0,2,416
3413,2486,59,0.0,388.0,2,324.0,5963.74,5963.74,5963.74,5996.9,0.67,0.67,0.67,0.67,5963.74,5963.74,0,0,3,117
3414,2622,49,1.0,1111.0,1,0.0,6237.67,5124.97,2187.19,3113.6,6218.06,6112.94,1317.37,5096.56,1735.05,2683.55,0,1,2,83
3415,1234,28,0.0,1020.0,2,0.0,3286.93,2593.93,2838.85,3655.6,579.03,0.3,414.59,343.16,2830.54,2813.98,0,1,2,2250
3416,2303,75,0.0,334.0,3,31.0,3547.92,3547.92,3547.92,3525.45,0.54,0.54,0.54,0.54,3547.92,3547.92,0,1,1,713
3417,1311,48,2.0,834.0,3,45.0,55.85,169.67,2788.93,944.63,0.47,1614.76,0.47,6114.76,90.27,5640.57,1,1,3,2311
3418,2082,30,0.0,1190.0,2,11.0,13977.26,15561.01,15665.7,14545.44,2857.79,0.64,4382.86,349.32,14569.84,15898.07,1,0,4,412
3419,558,22,0.0,649.0,2,20.0,737.83,4509.57,3894.85,4040.48,4800.3,0.61,8572.04,0.61,2665.01,4509.72,1,0,4,267
3420,2257,72,0.0,905.0,2,3.0,623.15,2022.54,1769.2,656.95,53.76,13546.25,1428.99,2857.56,1337.0,2734.98,0,0,1,1367
3421,1536,55,0.0,318.0,3,0.0,7188.79,5688.79,5262.9,4450.76,1357.79,0.64,429.21,143.5,6077.46,5048.24,0,1,3,426
3422,3132,54,0.0,99.0,1,89.0,1200.13,1787.17,1438.43,2177.09,0.54,0.54,2517.44,2891.81,1764.26,1509.58,0,1,3,346
3423,1929,46,0.0,395.0,3,86.0,4559.26,4665.45,4681.55,4831.02,0.67,0.67,106.86,106.86,4584.89,4686.0,0,0,2,430
3424,2235,90,0.0,363.0,3,28.0,854.89,603.6,1754.68,1255.5,4537.14,0.14,9451.65,0.14,4056.86,603.6,0,1,1,2872
3425,2103,56,0.0,1020.0,2,31.0,2437.48,9528.76,3201.81,1169.93,0.19,8252.76,7143.04,0.19,5850.0,2524.25,0,0,3,1112
3427,635,79,0.0,1643.0,1,283.0,13724.51,26582.38,23661.63,34846.43,0.04,0.04,0.04,0.04,15054.76,26582.38,0,1,3,2809
3428,1091,27,0.0,363.0,3,13.0,3760.08,1119.81,2709.99,3376.78,3485.57,1569.9,1414.91,4323.11,3198.68,2878.51,0,0,3,1047
3429,1992,66,0.0,834.0,2,13.0,3754.87,3675.8,3871.6,4626.69,972.67,333.59,592.94,58.39,3874.8,3752.65,0,0,1,17
3430,2925,58,0.0,334.0,3,117.0,4585.3,2556.73,2704.46,4209.29,0.03,0.03,0.03,264.14,3605.99,2272.43,0,0,3,128
3431,2730,34,1.0,409.0,2,100.0,11409.99,12408.78,13052.02,11594.37,0.66,0.66,684.83,1045.33,11749.35,12871.95,0,0,3,371
3432,1046,73,0.0,1020.0,3,123.0,179.9,495.02,1590.92,4407.8,0.19,0.19,0.19,2143.04,219.54,1830.96,1,0,3,399
3433,2957,71,0.0,15.0,3,183.0,8715.72,8001.44,8104.06,7621.69,0.47,0.47,714.76,0.47,8444.79,7965.95,1,0,3,67
3434,2470,78,0.0,1020.0,3,31.0,3495.45,3781.16,3334.53,1558.41,0.39,0.39,1428.96,0.39,3869.83,3781.16,0,0,3,633
3435,641,42,0.0,656.0,2,27.0,1318.34,3858.31,4546.73,7449.04,9020.36,0.36,11428.93,1000.36,4075.08,3858.81,0,0,3,1185
3436,1358,57,0.0,800.0,3,86.0,4250.84,4250.84,4158.68,2091.36,0.5,0.5,0.5,0.5,4250.84,4250.84,0,0,3,2393
3437,3570,69,2.0,649.0,1,5.0,5699.65,7082.43,3161.97,621.62,1039.71,7896.86,2836.06,1286.14,5918.05,1995.88,0,1,3,267
3438,1055,46,0.0,514.0,2,3.0,312.85,1647.92,14386.11,98344.68,522.19,11000.11,2857.26,6.89,571.27,2676.18,1,1,3,2612
3439,1876,35,0.0,751.0,2,13.0,1884.5,1884.5,1884.5,1868.04,14.59,0.3,14.59,0.3,1884.5,1884.5,0,1,3,125
3440,423,28,0.0,1014.0,3,84.0,7286.95,7288.59,6901.9,73.84,0.67,0.67,0.67,0.67,7287.51,7288.59,0,1,3,967
3441,1605,29,0.0,1096.0,2,49.0,1703.62,1732.14,1740.84,1341.21,0.49,136.91,29.0,7.97,1727.22,1691.75,0,1,2,227
3442,1900,44,3.0,611.0,2,262.0,353.31,386.43,1735.0,1802.49,0.47,0.47,13501.04,12215.33,1551.47,1393.73,1,1,3,1227
3443,1885,90,0.0,637.0,2,306.0,1730.63,1730.63,1730.63,1691.93,0.57,0.57,0.57,0.57,1730.63,1730.63,0,1,3,206
3444,1809,32,0.0,1010.0,3,33.0,156.72,1160.99,1608.21,3005.3,0.06,1.61,1790.49,315.49,675.41,1443.59,1,0,3,1412
3445,1264,27,0.0,536.0,3,13.0,1157.57,1871.85,1758.82,517.52,571.7,0.27,1857.41,0.27,1512.25,1871.85,0,0,3,1275
3446,765,81,0.0,1096.0,2,18.0,8808.64,8824.83,8109.11,4887.72,269.84,536.39,286.03,214.6,8883.22,8624.91,0,1,1,227
3447,5302,76,0.0,1096.0,2,9.0,845.02,395.37,1663.86,1259.26,250.2,0.96,4.2,39.85,543.49,1882.46,0,1,1,1139
3448,1518,28,0.0,834.0,2,12.0,2724.17,9520.21,4889.54,4014.64,2132.61,8072.97,8928.66,0.09,3629.24,7284.21,0,0,3,201
3449,1362,48,0.0,634.0,3,105.0,2759.09,3205.4,3479.64,5372.6,0.09,0.09,67.76,0.09,3142.62,3476.26,0,0,2,1406
3450,3025,48,2.0,1449.0,2,49.0,1739.41,578.16,2637.45,2489.85,0.6,357.74,1685.3,1351.31,2239.53,1124.5,0,1,2,618
3451,1113,37,0.0,1181.0,3,317.0,940.96,1526.67,1985.0,3753.16,0.13,0.13,800.13,1114.41,1188.74,1939.12,1,1,3,216
3452,1913,30,0.0,1053.0,2,31.0,9359.0,9359.0,9359.0,9299.83,0.6,0.6,0.6,0.6,9359.0,9359.0,0,1,3,1782
3453,4480,39,0.0,318.0,3,0.0,3774.42,2296.89,2438.41,2425.99,938.6,0.41,0.41,0.41,2645.41,2313.48,0,0,3,426
3454,3947,48,3.0,409.0,3,25.0,3814.25,146.7,1758.77,1230.61,5857.43,243.14,988.96,2575.07,3893.59,283.53,0,1,3,433
3455,1243,46,0.0,334.0,2,95.0,2242.39,2981.14,4764.28,4237.78,0.56,0.56,0.56,4286.27,2911.18,5318.12,0,0,3,128
3456,2073,29,1.0,1178.0,2,47.0,6298.48,6449.48,6509.52,1232.67,0.14,50.14,103.51,0.14,6360.69,6459.89,0,1,3,487
3457,1094,73,0.0,1020.0,3,3.0,11472.41,4271.4,4988.51,4115.4,7223.52,0.13,12.94,123.47,6209.96,4324.56,0,0,3,902
3458,463,60,0.0,1020.0,3,0.0,3601.99,3673.42,3696.79,5577.19,7857.71,0.57,0.57,0.57,3624.16,3696.53,0,1,2,298
3459,5900,61,3.0,834.0,2,31.0,1690.84,1690.84,1690.84,1680.14,0.16,0.16,0.16,0.16,1690.84,1690.84,0,1,3,7
3460,2017,25,0.0,834.0,1,75.0,2018.6,2022.89,2005.49,843.72,0.44,0.44,4.73,0.44,2022.0,2022.89,0,1,4,7
3461,2062,13,0.0,1111.0,2,179.0,5713.39,5784.82,6129.66,5719.24,0.3,0.3,2286.01,3214.59,4868.56,6264.08,1,1,4,83
